Family Time with Ziggy Marley	Skirball Center For The Performing Arts	566 LaGuardia Place,	New York, NY, 10012	Sep 19, 3:00 PM	Reggae icon, and 2010 Grammy winner for Best Musical Album for Children, Ziggy Marley shares his love for family and music while kicking off the 2010/2011 Big Red Chair Family Series!     âMusic helps children to grow with open minds and open hearts and this is my message. Family Time is for all families and especially the world family.â âZiggy Marley    Family Time represents the latest in Marley read more...	http://www.nyc.com/events/family_time_with_ziggy_marley.1065138/editorial_review.aspx	22.0
Million Dollar Quartet	Nederlander Theater	208 W 41st St,	New York, NY, 10036	Sep 19, 3:00 PM	On December 4, 1956, Elvis Presley, Johnny Cash, Jerry Lee Lewis and Carl Perkins gathered at Sun Records in Memphis for what would be one of the greatest jam sessions ever. Million Dollar Quartet brings that legendary night to life, featuring a score of rock hits that includes "Blue Suede Shoes," "Fever," "That's All Right," "Sixteen Tons," "Great Balls of Fire," "Walk the Line," "Whole Lotta Sha read more...	http://www.nyc.com/events/million_dollar_quartet.1038505/editorial_review.aspx	76.0
Sean "Diddy" Combs & Friends July 4th 13 Hour Celebrity Pool Party Bash in Atlantic City, NJ				Sep 19, 3:00 PM	Sean "Diddy" Combs 13 Hour Pool Party Bash 4th of July Celebration  Start Time:   Sunday, July 4, 2010 at 3:00pm  End Time:   Monday, July 5, 2010 at 4:00am  Location:   The Pool at Harrah's in Atlantic City, NJ  Street:   777 Harrah's Boulevard  City/Town:   Atlantic City, NJ  View Map  Description     CALL ME FOR TICKETS 702-503-2172  ****TICKETS IN HAND FOR SALE $50 NOW BEFORE PRICES RISE****** read more...	http://www.nyc.com/events/sean_quotdiddyquot_combs_amp_friends_july_4th_13_hour_celebrity_pool_party_bash_in_atlantic_city_nj.1060633/editorial_review.aspx	0
Strings of the Black Sea: A Celebration of Music from Bulgaria, Ukraine, Crimea, and Turkey	Grace Rainey Rogers Auditorium	1000 Fifth Avenue,	New York, NY, 10028	Sep 19, 3:00 PM	"Strings of the Black Sea" celebrates New York's cultural diversity through the exploration of musical connections between communities surrounding the Black Sea and their New York immigrant populations.	http://www.nyc.com/events/strings160of160the160black160sea160a160celebration160of160music160from160bulgaria160ukraine160crimea160and160turkey.1063008/editorial_review.aspx	30.0
Visual Arts and Jazzfest 2010--Jazz Moods and Melodies				Sep 19, 3:00 PM	A two and a half month long exhibition dedicated to jazz music, presented in over five venues in Manhattan and Brooklyn (Dorsey's Art Gallery, Blue Gem/Dr. English Building (The Paul Robeson Annex), Citibank Financial Center @ 144th St, Con Edison Lobby Gallery, & the Harlem Branch Library), including gallery talks, music/live art performances, panel discussions, an art/mural workshop at the Harle read more...	http://www.nyc.com/events/visual_arts_and_jazzfest_2010jazz_moods_and_melodies.1065268/editorial_review.aspx	0
Open Mic at Pete's Candy Store	Pete's Candy Store	709 Lorimer St,	Brooklyn, NY, 11211	Sep 19, 5:00 PM	Join Hosts Bruce Martin and Yvette Perez in Pete's intimate music room for a lively night of performances. Open Mic at Pete's has been running for over 9 years and has provided a springboard for many a NY performer now booking gigs around the city and beyond.    Performers are allowed 2 songs. Most performers are singer songwriters. We do not sign up full bands or performers who sing to track. We  read more...	http://www.nyc.com/events/open_mic_at_petes_candy_store.1039623/editorial_review.aspx	0
Sunday's Best @ The World Famous Negril Village	Negril Village	70 W 3rd St,	New York, NY, 10012	Sep 19, 5:00 PM	Starting this Sunday and every Sunday after, Vybz Entertainment, The World Famous (and Manhattan's best) DJ Commish, and Mad Architect Music presents:            **S U N D A Y 'S     B E S T****    @ the world famous NEGRIL VILLAGE inside the Rhum Lounge (DOWNSTAIRS). ADMISSION IS ABSOLUTELY FREE!!!! $6 RUM PUNCH SPECIALS ALL NIGHT. (If you never had a Negril's rum punch it is worth the trip!) And read more...	http://www.nyc.com/events/sundays_best__the_world_famous_negril_village.1047433/editorial_review.aspx	0.0
Local Correspondents Open Mic	Matchless	557 Manhattan Ave,	Brooklyn, NY, 11222	Sep 19, 6:30 PM	The Matchless open mic is hosted by Tanya Buziak (www.myspace.com/buziak). Every Sunday, musicians from Brooklyn and beyond line-up to play at this ex-motorcycle shop turned bar. Matchless is also one of the hottest new live music venues in Brooklyn. Starting around 6:30pm Sunday evenings, sign-up with our host Tanya Buziak. Tanya will allow you to pick your spot based on the order you arrive (fir read more...	http://www.nyc.com/events/local_correspondents_open_mic.1039631/editorial_review.aspx	0
Sea Wolf	The Mercury Lounge	217 E Houston St,	New York, NY, 10002	Sep 19, 7:00 PM	Sea Wolf	http://www.nyc.com/events/sea_wolf.1038496/editorial_review.aspx	261.0
Singer-Songwriter Sessions	The Bitter End	149 Bleecker St,	New York, NY, 10012	Sep 19, 7:00 PM	The Bitter End presents a weekly acoustic show with New York's best singer-songwriters, every Sunday night.	http://www.nyc.com/events/singersongwriter_sessions.1039622/editorial_review.aspx	5.0
Crash Course Karaoke	Kenny's Castaways	157 Bleecker St,	New York, NY, 10012	Sep 19, 8:00 PM	Enjoy karaoke with a live band!	http://www.nyc.com/events/crash_course_karaoke.1039620/editorial_review.aspx	0
Guitar Hero at Living Room Lounge	Living Room Lounge	245 23rd St,	Brooklyn, NY, 11215	Sep 19, 8:00 PM	Join the folks at the Living Room Lounge in Brooklyn for some Guitar Hero competition!	http://www.nyc.com/events/guitar_hero_at_living_room_lounge.1039626/editorial_review.aspx	0
Jeffrey Gaines And The Kennedys	City Winery	143 Varick St.,	New York, NY, 10013	Sep 19, 8:00 PM	Jeffrey Gaines And The Kennedys	http://www.nyc.com/events/jeffrey_gaines_and_the_kennedys.1065287/editorial_review.aspx	52.0
Tell Hell I Ain't Comin'  - The Musical	Sylvia & Danny Kaye Playhouse	695 Park Ave,	New York, NY, 10021	Sep 19, 8:00 PM	Marcia Samuels Productions is proud to present the nationally acclaimed musical, Tell Hell I Ain't Comin' at the Kaye Playhouse at Hunter College in New York City. Opening Night is September 15, 2010. Returning to New York City due to overwhelming popular demand following showcase performances in Brooklyn and Queens, Tell Hell I Ain't Comin' is a thrilling Broadway caliber musical that has enterta read more...	http://www.nyc.com/events/tell160hell160i160aint160comin160160_the160musical.1062991/editorial_review.aspx	0
The World Premiere of Talk Like Singing: A Japanese Musical Starring Shingo Katori	The Jack H. Skirball Center	566 Laguardia Pl.,	New York, NY, 10012	Sep 19, 8:00 PM	Talk Like Singing, a groundbreaking production and the first-ever original Japanese musical to have its premiere in the U.S., will have its world premiere in New York City on November 13, 2009 at 8:00 P.M. at New York Universityâs Skirball Center. The show will run through November 22.  The talented Koki Mitani has written and directs this comedic new material spoken in both Japanese and English.  read more...	http://www.nyc.com/events/the_world_premiere_of_talk_like_singing_a_japanese_musical_starring_shingo_katori.1045275/editorial_review.aspx	0
Ziggy Marley	Skirball Center For The Performing Arts	566 LaGuardia Place,	New York, NY, 10012	Sep 19, 8:00 PM	Generations of listeners have long embraced the music of Jamaican singer/songwriter Ziggy Marley, who was immersed in music as a child when he sat in on recording sessions with his father, reggae legend Bob Marley. Over the years, his work has proven his versatility and universality as an artist.    As front man of The Melody Makers, Ziggy released eight best-selling albums generating three Grammy read more...	http://www.nyc.com/events/ziggy_marley.1065137/editorial_review.aspx	35.0
Jazz at the Lyceum	Brooklyn Lyceum	227 4th Avenue,	Brooklyn, NY, 11215	Sep 19, 9:00 PM	Every Wednesday and Sunday the Lyceum hosts different, talented jazz bands, with styles in the full range of traditional to current to avant garde. Each night features two back-to-back sets.	http://www.nyc.com/events/jazz_at_the_lyceum.1039507/editorial_review.aspx	10.0
Open Mic at the Village Underground	The Village Underground	130 W 3rd St,	New York, NY, 10012	Sep 19, 9:15 PM	The Open Mic concept is not a new one, it has been tested and tried for many years in many venues all across the country. Aspiring artists take the spotlight on a small stage with local musicians and pour their hearts out in song - searching for stardom - reaching for their dreams.    The Ron Grant & Friends Open Mic Showcase at the Village Underground is no different. It imbues all of the same ta read more...	http://www.nyc.com/events/open_mic_at_the_village_underground.1039630/editorial_review.aspx	15.0
Performing Arts Marathon 2010	IATI Theater	64 East 4th Street,	New York, NY, 10003	Sep 20, 12:00 AM	A 3-WEEK MULTI-CULTURAL FESTIVAL / OVER 150 ARTISTS  14 NATIONAL & INTERNATIONAL PRODUCTIONS IN DANCE, MUSIC AND THEATER    IATI Theater presents its 3rd Summer Festival, created to honor diversity and creativity in all performing art disciplines, as it gives talented new artists a chance to showcase their crafts.  Through this festival, IATI opens its doors to small companies and independent arti read more...	http://www.nyc.com/events/performing_arts_marathon_2010.1058275/editorial_review.aspx	15.0
Private Dance Lesson SALE: $45 Individual OR $55 Couple; Expires 9/30	ROY ARIAS DANCE STUDIOS	218 WEST 37th STREET ,	NEW YORK, N.Y., 10018	Sep 20, 12:00 PM	Lock-In on the Special Limited Time Offer of the SALE Price on the Private Dance Lessons. Pre-paid programs allow us to reserve time for you on our calendar. You have until Friday, December 31, 2010 to use the private lesson hours. These lessons may be used in whatever manner fits your schedule. Book early for best selection of dates & times.     Experienced Professional Dance Instructor with 12 Y read more...	http://www.nyc.com/events/private_dance_lesson_sale_45_individual_or_55_couple_expires_930.1067059/editorial_review.aspx	45.0
Wedding Dance Lesson Or First Dance Choreography for $55-$65; SALE Ends 9/30	ROY ARIAS DANCE STUDIOS	218 WEST 37th STREET ,	NEW YORK, N.Y., 10018	Sep 20, 12:00 PM	If you have planned all the details for the perfect wedding, it is time to think about making your first dance together just as perfect. You'd better not leave it to chance! Our Dance Studio works exclusively with brides and grooms, their families and friends and we create hundreds of uniquely choreographed wedding dances each year. Wedding packages consist of a series of private lessons which are read more...	http://www.nyc.com/events/wedding_dance_lesson_or_first_dance_choreography_for_5565_sale_ends_930.1067058/editorial_review.aspx	55.0
Sean "Diddy" Combs & Friends July 4th 13 Hour Celebrity Pool Party Bash in Atlantic City, NJ				Sep 20, 3:00 PM	Sean "Diddy" Combs 13 Hour Pool Party Bash 4th of July Celebration  Start Time:   Sunday, July 4, 2010 at 3:00pm  End Time:   Monday, July 5, 2010 at 4:00am  Location:   The Pool at Harrah's in Atlantic City, NJ  Street:   777 Harrah's Boulevard  City/Town:   Atlantic City, NJ  View Map  Description     CALL ME FOR TICKETS 702-503-2172  ****TICKETS IN HAND FOR SALE $50 NOW BEFORE PRICES RISE****** read more...	http://www.nyc.com/events/sean_quotdiddyquot_combs_amp_friends_july_4th_13_hour_celebrity_pool_party_bash_in_atlantic_city_nj.1060633/editorial_review.aspx	0
Visual Arts and Jazzfest 2010--Jazz Moods and Melodies				Sep 20, 3:00 PM	A two and a half month long exhibition dedicated to jazz music, presented in over five venues in Manhattan and Brooklyn (Dorsey's Art Gallery, Blue Gem/Dr. English Building (The Paul Robeson Annex), Citibank Financial Center @ 144th St, Con Edison Lobby Gallery, & the Harlem Branch Library), including gallery talks, music/live art performances, panel discussions, an art/mural workshop at the Harle read more...	http://www.nyc.com/events/visual_arts_and_jazzfest_2010jazz_moods_and_melodies.1065268/editorial_review.aspx	0
Lyceum Open Mic	Brooklyn Lyceum	227 4th Avenue,	Brooklyn, NY, 11215	Sep 20, 7:00 PM	MC'ed by Quincy Vance, you can:    - sign up starting at 7pm. Music kicks off at 7:30.  Each performer gets 2 songs or 8 minutes    - SECOND HOUR WILL BE THEMED (starting in April)! We'll advertise a theme for a handful of Mondays in advance, and you get to write/cover/improvise a song based on that theme and debut it. Creative!  - minimal backline available (small guitar amp, a few mics, poss key read more...	http://www.nyc.com/events/lyceum_open_mic.1039512/editorial_review.aspx	0
Klaxons	Bowery Ballroom	6 Delancey St,	New York, NY, 10002	Sep 20, 8:00 PM	Klaxons	http://www.nyc.com/events/klaxons.1062985/editorial_review.aspx	44.0
Open Mic at Kenny's Castaways	Kenny's Castaways	157 Bleecker St,	New York, NY, 10012	Sep 20, 8:00 PM	Try out your latest songs or enjoy some homegrown local music!	http://www.nyc.com/events/open_mic_at_kennys_castaways.1039619/editorial_review.aspx	0
The Wailers	B.B. King Blues Club & Grill	243 W 42nd St,	New York, NY, 10036	Sep 20, 8:00 PM	The Wailers	http://www.nyc.com/events/the_wailers.1065397/editorial_review.aspx	250.0
The World Premiere of Talk Like Singing: A Japanese Musical Starring Shingo Katori	The Jack H. Skirball Center	566 Laguardia Pl.,	New York, NY, 10012	Sep 20, 8:00 PM	Talk Like Singing, a groundbreaking production and the first-ever original Japanese musical to have its premiere in the U.S., will have its world premiere in New York City on November 13, 2009 at 8:00 P.M. at New York Universityâs Skirball Center. The show will run through November 22.  The talented Koki Mitani has written and directs this comedic new material spoken in both Japanese and English.  read more...	http://www.nyc.com/events/the_world_premiere_of_talk_like_singing_a_japanese_musical_starring_shingo_katori.1045275/editorial_review.aspx	0
Tony Scherr & Special Guests	Jalopy Theatre & School Of Music	315 Columbia St,	Brooklyn, NY, 11231	Sep 20, 9:00 PM	Tony Scherr, one of NYCâs most in-demand guitar and bass players, plays a weekly gig at Jalopy! A great start to your week!    He is accompanied by his band, ROB JOST on bass, ANTON FIER on drums.    Tony plays integral roles in the music of such notable artists as Bill Frisell, John Lurie (Lounge Lizards), Steven Bernstein (Sex Mob), and Norah Jones, as well as some of New York's better-kept secr read more...	http://www.nyc.com/events/tony_scherr__special_guests.1039531/editorial_review.aspx	5.0
Reverse Happy Hour at Gonzalez y Gonzalez	Gonzalez Gonzalez	625 Broadway,	New York, NY, 10012	Sep 20, 10:00 PM	Every Monday and Tuesday night from 10pm-12am, Gonzalez now offers a REVERSE HAPPY HOUR... Umbelievable drink & food specials are now available for those New Yorkers who don't finish work early enough to take advantage of "normal happy hours," as well as the many others who are not quite ready to end their night out.     *** $6 GONZALEZ MARGARITAS   {choose from 10 flavors: blood orange, guava, li read more...	http://www.nyc.com/events/reverse_happy_hour_at_gonzalez_y_gonzalez.1061162/editorial_review.aspx	0
Pavement	Central Park SummerStage (Rumsey Playfield)	5th Avenue and 72nd Street	Central Park's Rumsey Playfield,	Sep 21, 7:00 PM	Stephen Malkmus and the indie-rock legends Pavement reunite for a series of Central Park concerts for SummerStage.	http://www.nyc.com/events/pavement.1053924/editorial_review.aspx	23.0
Shakira	Madison Square Garden	2 Penn Plaza,	New York, NY, 10001	Sep 21, 8:00 PM	Shakira, one of the most exciting and successful global artists in recent history, with more than 214 global award nominations and more than 50 million albums sold worldwide, returns to North America with her 2010 global tour. In keeping with Shakira's inspired originality, as well as her sensual rhythms and deliciously unpredictable spirit, the tour promises to push the limits of the live concert read more...	http://www.nyc.com/events/shakira.1057226/editorial_review.aspx	65.0
Performing Arts Marathon 2010	IATI Theater	64 East 4th Street,	New York, NY, 10003	Sep 21, 12:00 AM	A 3-WEEK MULTI-CULTURAL FESTIVAL / OVER 150 ARTISTS  14 NATIONAL & INTERNATIONAL PRODUCTIONS IN DANCE, MUSIC AND THEATER    IATI Theater presents its 3rd Summer Festival, created to honor diversity and creativity in all performing art disciplines, as it gives talented new artists a chance to showcase their crafts.  Through this festival, IATI opens its doors to small companies and independent arti read more...	http://www.nyc.com/events/performing_arts_marathon_2010.1058275/editorial_review.aspx	15.0
Music Manuscripts & Printed Music - Morgan Library & Museum	Morgan Library and Museum	225 Madison Avenue,	New York, NY, 10016	Sep 21, 10:30 AM	The Morgan Library & Museum houses one of the finest collections of music manuscripts in the country. In addition to a large collection of musicians' letters and first editions of scores and librettos, it has the world's largest collection of Mahler manuscripts and substantial holdings of Brahms, Chopin, Debussy, Mozart, Schubert, and Richard Strauss. The collection spans six centuries and many co read more...	http://www.nyc.com/events/music_manuscripts__printed_music__morgan_library__museum.1039099/editorial_review.aspx	0
Patti Smith	Morgan Library and Museum	225 Madison Avenue,	New York, NY, 10016	Sep 21, 10:30 AM	Hall of Famer Patti Smith continues to tour well into her storied and acclaimed career of music, writing, art and touring with her band.	http://www.nyc.com/events/patti_smith.1041999/editorial_review.aspx	128.0
Private Dance Lesson SALE: $45 Individual OR $55 Couple; Expires 9/30	ROY ARIAS DANCE STUDIOS	218 WEST 37th STREET ,	NEW YORK, N.Y., 10018	Sep 21, 12:00 PM	Lock-In on the Special Limited Time Offer of the SALE Price on the Private Dance Lessons. Pre-paid programs allow us to reserve time for you on our calendar. You have until Friday, December 31, 2010 to use the private lesson hours. These lessons may be used in whatever manner fits your schedule. Book early for best selection of dates & times.     Experienced Professional Dance Instructor with 12 Y read more...	http://www.nyc.com/events/private_dance_lesson_sale_45_individual_or_55_couple_expires_930.1067059/editorial_review.aspx	45.0
Wedding Dance Lesson Or First Dance Choreography for $55-$65; SALE Ends 9/30	ROY ARIAS DANCE STUDIOS	218 WEST 37th STREET ,	NEW YORK, N.Y., 10018	Sep 21, 12:00 PM	If you have planned all the details for the perfect wedding, it is time to think about making your first dance together just as perfect. You'd better not leave it to chance! Our Dance Studio works exclusively with brides and grooms, their families and friends and we create hundreds of uniquely choreographed wedding dances each year. Wedding packages consist of a series of private lessons which are read more...	http://www.nyc.com/events/wedding_dance_lesson_or_first_dance_choreography_for_5565_sale_ends_930.1067058/editorial_review.aspx	55.0
Sean "Diddy" Combs & Friends July 4th 13 Hour Celebrity Pool Party Bash in Atlantic City, NJ				Sep 21, 3:00 PM	Sean "Diddy" Combs 13 Hour Pool Party Bash 4th of July Celebration  Start Time:   Sunday, July 4, 2010 at 3:00pm  End Time:   Monday, July 5, 2010 at 4:00am  Location:   The Pool at Harrah's in Atlantic City, NJ  Street:   777 Harrah's Boulevard  City/Town:   Atlantic City, NJ  View Map  Description     CALL ME FOR TICKETS 702-503-2172  ****TICKETS IN HAND FOR SALE $50 NOW BEFORE PRICES RISE****** read more...	http://www.nyc.com/events/sean_quotdiddyquot_combs_amp_friends_july_4th_13_hour_celebrity_pool_party_bash_in_atlantic_city_nj.1060633/editorial_review.aspx	0
Visual Arts and Jazzfest 2010--Jazz Moods and Melodies				Sep 21, 3:00 PM	A two and a half month long exhibition dedicated to jazz music, presented in over five venues in Manhattan and Brooklyn (Dorsey's Art Gallery, Blue Gem/Dr. English Building (The Paul Robeson Annex), Citibank Financial Center @ 144th St, Con Edison Lobby Gallery, & the Harlem Branch Library), including gallery talks, music/live art performances, panel discussions, an art/mural workshop at the Harle read more...	http://www.nyc.com/events/visual_arts_and_jazzfest_2010jazz_moods_and_melodies.1065268/editorial_review.aspx	0
Open Mic at Bar 4	Bar 4	444 7th Ave,	Brooklyn, NY, 11215	Sep 21, 6:30 PM	Join Bar 4 for their weekly open mic night. Signups start at 6:30pm.	http://www.nyc.com/events/open_mic_at_bar_4.1039627/editorial_review.aspx	0
An Evening with Judy Collins	Temple of Dendur at The Metropolitan Museum of Art	1000 Fifth Avenue,	New York, NY, 10028	Sep 21, 7:00 PM	Folk icon Collins sings songs from her new album,  "Paradise"âa modern take on the times, with brand-new  renditions of archetypal songs made fresh  with her striking arrangements and intimate,  breathtaking vocals.	http://www.nyc.com/events/an_evening_with_judy_collins.1058669/editorial_review.aspx	65.0
Iris Ornig Quartet	Crooked Knife	29 East 30th Street,	New York, NY, 10019	Sep 21, 7:00 PM	German native Iris Ornig brings European flair and sophistication to the American Songbook and her original jazz compositions.  Her Quartet mixes contemporary music and straight ahead with dazzling results. No cover, no minimum!	http://www.nyc.com/events/iris_ornig_quartet.1046238/editorial_review.aspx	0
Million Dollar Quartet	Nederlander Theater	208 W 41st St,	New York, NY, 10036	Sep 21, 7:00 PM	On December 4, 1956, Elvis Presley, Johnny Cash, Jerry Lee Lewis and Carl Perkins gathered at Sun Records in Memphis for what would be one of the greatest jam sessions ever. Million Dollar Quartet brings that legendary night to life, featuring a score of rock hits that includes "Blue Suede Shoes," "Fever," "That's All Right," "Sixteen Tons," "Great Balls of Fire," "Walk the Line," "Whole Lotta Sha read more...	http://www.nyc.com/events/million_dollar_quartet.1038505/editorial_review.aspx	76.0
On Becoming	The Tank	432 W 42nd St,	New York, NY, 10036	Sep 21, 7:00 PM	On Becoming is an original music theatre work for two a cappella voices, recorded music, electronics, and live instruments. This work explores the dimensions and dynamics of the self, and its perpetual capacity of transformation. Presented by SoCorpo.    Conception & compositions:  Sasha Bogdanowitsch: voice, doso'ngoni, swarsangam, percussion, halo and electronics  Sabrina Lastman: voice, kantele read more...	http://www.nyc.com/events/on_becoming.1066876/editorial_review.aspx	0
Alex Terrier & Camila Meza @ Antibes Live Jazz	Antibes Bistro	112 Suffolk St,	New York, NY, 10002	Sep 21, 7:30 PM	Alex Terrier & Camila Meza  @ Antibes Live Jazz Weekly  Wednesday, August 4th  7:30pm     We had such a great time at last week's performance that we've invited saxophonist Alex Terrier to return to Antibes Bistro, along with the velvet sounds of Chilean singer and guitarist Camila Meza.  Join us any Tuesday or Wednesday at the latest spot for live jazz in LES, as always with great food, great win read more...	http://www.nyc.com/events/alex_terrier_amp_camila_meza__antibes_live_jazz.1064231/editorial_review.aspx	0
Alex Terrier Trio	Antibes Live Jazz			Sep 21, 7:30 PM	Antibes Bistro is proud to host the talented and acclaimed saxophonist Alex Terrier with his trio this Wednesday evening at 7:30pm.  Alex has played throughout the city with rave reviews, and we are all lucky for the opportunity to enjoy his performance in the intimate   atmosphere of Antibes!  Join us any Tuesday or Wednesday at the latest spot for live jazz in LES, as always with great food, gre read more...	http://www.nyc.com/events/alex_terrier_trio__antibes_live_jazz.1063276/editorial_review.aspx	0
Wavves	Music Hall of Williamsburg	66 N. 6th St.,	Brooklyn, NY, 11211	Sep 21, 7:30 PM	Wavves	http://www.nyc.com/events/wavves.1062727/editorial_review.aspx	35.0
JAZZ LEGEND CARMEN LUNDY MAKES HER FIRST APPEARANCE AT THE WORLD FAMOUS BLUE NOTE CLUB	Blue Note the	131 W 3rd St,	New York, NY, 10012	Sep 21, 8:00 PM	JAZZ LEGEND CARMEN LUNDY MAKES HER FIRST APPEARANCE AT THE WORLD FAMOUS BLUE NOTE CLUB, SEPT. 21 & 22 - 2010    New York City is a beacon, a magnet, an oasis of culture. To many, it is The Center Of It All.    For tourists; itâs the Statue Of Liberty, the Empire State Building, the sad ghostly space of the World Trade Center. For artists and art fans itâs the Guggenheim, the Museum Of Modern Art,  read more...	http://www.nyc.com/events/jazz_legend_carmen_lundy_makes_her_first_appearance_at_the_world_famous_blue_note_club.1065109/editorial_review.aspx	0
Ra Ra Riot	Bowery Ballroom	6 Delancey St,	New York, NY, 10002	Sep 21, 8:00 PM	Ra Ra Riot	http://www.nyc.com/events/ra_ra_riot.1050091/editorial_review.aspx	25.0
The World Premiere of Talk Like Singing: A Japanese Musical Starring Shingo Katori	The Jack H. Skirball Center	566 Laguardia Pl.,	New York, NY, 10012	Sep 21, 8:00 PM	Talk Like Singing, a groundbreaking production and the first-ever original Japanese musical to have its premiere in the U.S., will have its world premiere in New York City on November 13, 2009 at 8:00 P.M. at New York Universityâs Skirball Center. The show will run through November 22.  The talented Koki Mitani has written and directs this comedic new material spoken in both Japanese and English.  read more...	http://www.nyc.com/events/the_world_premiere_of_talk_like_singing_a_japanese_musical_starring_shingo_katori.1045275/editorial_review.aspx	0
Michael Feinstein & Barbara Cook	Feinsteins At Loews Regency	540 Park Ave,	New York, New York, 10021	Sep 21, 8:30 PM	Michael Feinstein & Barbara Cook	http://www.nyc.com/events/michael_feinstein__barbara_cook.1062834/editorial_review.aspx	212.0
The Luvely Rae's One Night Stand	Sapphire Lounge	249 Eldridge Street,	New York, New York, 10002	Sep 21, 8:30 PM	A evening of burlesque where new and familiar faces entice you to surrender to the possibilities.  Audience Participation is advised.  Naughty Novices: Carla di Scarlett, Hudson, Josephine St. James, Audrey Bloom, Wild Cherriez Burlesque  Special Guest:Brooklyn Babydoll, Apathy Angel  Resident DJ:DJ Eve  Hosted by: The Luvely Rae	http://www.nyc.com/events/the_luvely_raes_one_night_stand.1055590/editorial_review.aspx	0
Silya residency @ The Living Room	Living Room	154 Ludlow St,	New York, NY, 10002	Sep 21, 9:00 PM	September 14, 21, 28 @ 9pm  October 6 @ 9pm    The Oslo, Norway native and now NYC resident wowed audiences at the renowned downtown venue over four weeks this past May and is returning due to popular demand.     Produced by Grammy award-winner Scott Jacoby, the artistically fascinating Peel Away features voice, guitar, cello, tuba, handclaps, and foot stomps as its entire instrumentation base.  O read more...	http://www.nyc.com/events/silya_residency__the_living_room.1065151/editorial_review.aspx	0
Trainwreck	Brooklyn Bowl	61 Wythe Street,	Brooklyn, NY, 11211	Sep 21, 9:00 PM	Trainwreck	http://www.nyc.com/events/trainwreck.1065305/editorial_review.aspx	68.0
Reverse Happy Hour at Gonzalez y Gonzalez	Gonzalez Gonzalez	625 Broadway,	New York, NY, 10012	Sep 21, 10:00 PM	Every Monday and Tuesday night from 10pm-12am, Gonzalez now offers a REVERSE HAPPY HOUR... Umbelievable drink & food specials are now available for those New Yorkers who don't finish work early enough to take advantage of "normal happy hours," as well as the many others who are not quite ready to end their night out.     *** $6 GONZALEZ MARGARITAS   {choose from 10 flavors: blood orange, guava, li read more...	http://www.nyc.com/events/reverse_happy_hour_at_gonzalez_y_gonzalez.1061162/editorial_review.aspx	0
